timestamp,user_id,product_id,event,hour,day_of_week,is_weekend,interaction_score
2025-12-03 03:29:40,1008,31,add_to_cart,3,2,0,3
2025-12-04 00:04:40,1019,9,view,0,3,0,1
2025-12-02 12:31:40,1006,3,click,12,1,0,2
2025-12-04 04:18:40,1003,29,view,4,3,0,1
2025-12-03 15:45:40,1011,2,view,15,2,0,1
2025-12-02 15:37:40,1017,4,view,15,1,0,1
2025-12-03 05:47:40,1019,20,view,5,2,0,1
2025-12-03 19:16:40,1012,11,view,19,2,0,1
2025-12-07 01:43:40,1017,45,add_to_cart,1,6,1,3
2025-12-07 05:21:40,1008,16,view,5,6,1,1
2025-12-06 02:58:40,1019,17,add_to_cart,2,5,1,3
2025-12-04 13:40:40,1003,40,view,13,3,0,1
2025-12-03 00:42:40,1006,3,add_to_cart,0,2,0,3
2025-12-02 05:00:40,1020,10,add_to_cart,5,1,0,3
2025-12-07 02:01:40,1002,4,add_to_cart,2,6,1,3
2025-12-05 08:28:40,1007,4,click,8,4,0,2
2025-12-04 00:29:40,1001,30,view,0,3,0,1
2025-12-06 09:19:40,1019,6,view,9,5,1,1
2025-12-01 12:54:40,1014,10,purchase,12,0,0,4
2025-12-03 05:33:40,1015,25,view,5,2,0,1
2025-12-05 18:52:40,1004,6,view,18,4,0,1
2025-12-06 18:44:40,1010,39,add_to_cart,18,5,1,3
2025-12-04 03:05:40,1009,47,add_to_cart,3,3,0,3
2025-12-03 06:09:40,1001,6,view,6,2,0,1
2025-12-04 23:05:40,1004,38,purchase,23,3,0,4
2025-12-04 05:07:40,1008,34,view,5,3,0,1
2025-12-01 10:56:40,1006,43,click,10,0,0,2
2025-12-07 13:47:40,1019,1,purchase,13,6,1,4
2025-12-02 05:43:40,1005,8,purchase,5,1,0,4
2025-12-06 13:32:40,1011,23,view,13,5,1,1
2025-12-04 08:38:40,1004,17,view,8,3,0,1
2025-12-06 07:26:40,1017,33,click,7,5,1,2
2025-12-01 18:19:40,1017,19,view,18,0,0,1
2025-12-07 09:24:40,1007,22,view,9,6,1,1
2025-12-07 20:30:40,1019,41,view,20,6,1,1
2025-12-05 15:06:40,1017,37,add_to_cart,15,4,0,3
2025-11-30 23:26:40,1016,32,view,23,6,1,1
2025-12-04 13:52:40,1017,10,add_to_cart,13,3,0,3
2025-12-06 01:05:40,1002,43,click,1,5,1,2
2025-12-07 17:39:40,1016,40,add_to_cart,17,6,1,3
2025-12-06 06:10:40,1004,15,click,6,5,1,2
2025-11-30 22:34:40,1013,9,add_to_cart,22,6,1,3
2025-12-01 11:39:40,1020,48,purchase,11,0,0,4
2025-12-04 07:25:40,1002,41,add_to_cart,7,3,0,3
2025-12-02 17:52:40,1005,10,view,17,1,0,1
2025-12-06 09:04:40,1011,15,purchase,9,5,1,4
2025-12-04 21:02:40,1015,18,view,21,3,0,1
2025-12-07 11:25:40,1007,6,view,11,6,1,1
2025-12-03 01:48:40,1014,13,add_to_cart,1,2,0,3
2025-12-03 05:10:40,1011,50,view,5,2,0,1
2025-12-07 01:43:40,1006,1,view,1,6,1,1
2025-12-03 01:35:40,1011,28,click,1,2,0,2
2025-12-06 03:42:40,1017,47,view,3,5,1,1
2025-12-01 00:23:40,1007,35,view,0,0,0,1
2025-12-07 11:37:40,1014,14,view,11,6,1,1
2025-12-03 22:52:40,1020,30,view,22,2,0,1
2025-12-05 00:06:40,1001,26,view,0,4,0,1
2025-12-04 18:12:40,1017,49,add_to_cart,18,3,0,3
2025-12-02 03:47:40,1013,24,purchase,3,1,0,4
2025-12-04 02:05:40,1007,36,view,2,3,0,1
2025-12-04 21:24:40,1016,8,click,21,3,0,2
2025-12-03 11:44:40,1018,49,view,11,2,0,1
2025-12-01 06:26:40,1003,4,add_to_cart,6,0,0,3
2025-12-01 00:57:40,1017,26,view,0,0,0,1
2025-12-04 02:21:40,1019,30,view,2,3,0,1
2025-12-07 13:22:40,1017,50,view,13,6,1,1
2025-12-03 14:02:40,1003,42,add_to_cart,14,2,0,3
2025-12-07 15:40:40,1011,17,click,15,6,1,2
2025-12-07 11:42:40,1017,26,view,11,6,1,1
2025-12-01 04:45:40,1011,27,add_to_cart,4,0,0,3
2025-12-06 20:12:40,1010,23,view,20,5,1,1
2025-12-05 21:58:40,1001,16,purchase,21,4,0,4
2025-12-07 20:04:40,1009,29,view,20,6,1,1
2025-12-01 06:21:40,1014,11,view,6,0,0,1
2025-12-03 21:24:40,1011,31,purchase,21,2,0,4
2025-12-01 20:35:40,1002,31,view,20,0,0,1
2025-12-07 17:08:40,1007,25,purchase,17,6,1,4
2025-12-06 08:10:40,1010,13,view,8,5,1,1
2025-12-03 18:23:40,1002,43,purchase,18,2,0,4
2025-12-06 15:58:40,1020,10,add_to_cart,15,5,1,3
2025-12-02 15:21:40,1004,35,click,15,1,0,2
2025-12-03 21:21:40,1002,28,add_to_cart,21,2,0,3
2025-12-03 17:20:40,1018,21,click,17,2,0,2
2025-12-06 00:01:40,1014,43,view,0,5,1,1
2025-12-02 21:57:40,1009,17,view,21,1,0,1
2025-12-05 11:23:40,1016,46,click,11,4,0,2
2025-12-02 07:22:40,1016,39,click,7,1,0,2
2025-12-07 22:20:40,1008,11,view,22,6,1,1
2025-12-07 10:50:40,1006,13,add_to_cart,10,6,1,3
2025-12-07 02:42:40,1013,7,purchase,2,6,1,4
2025-12-03 11:54:40,1013,39,view,11,2,0,1
2025-12-03 02:26:40,1006,35,view,2,2,0,1
2025-12-01 00:27:40,1020,9,view,0,0,0,1
2025-12-07 00:57:40,1008,33,view,0,6,1,1
2025-12-04 10:15:40,1016,10,add_to_cart,10,3,0,3
2025-12-07 20:22:40,1006,4,click,20,6,1,2
2025-12-05 19:47:40,1011,11,view,19,4,0,1
2025-12-06 02:38:40,1003,12,click,2,5,1,2
2025-12-04 16:27:40,1015,47,click,16,3,0,2
2025-12-04 01:45:40,1014,20,view,1,3,0,1
2025-12-02 09:18:40,1004,39,click,9,1,0,2
2025-11-30 23:51:40,1008,42,purchase,23,6,1,4
2025-12-03 06:14:40,1009,31,view,6,2,0,1
2025-12-03 00:27:40,1004,3,view,0,2,0,1
2025-12-01 22:56:40,1001,13,purchase,22,0,0,4
2025-12-07 01:01:40,1014,12,view,1,6,1,1
2025-12-07 16:44:40,1001,31,add_to_cart,16,6,1,3
2025-12-05 00:06:40,1013,49,add_to_cart,0,4,0,3
2025-12-04 03:24:40,1010,49,purchase,3,3,0,4
2025-12-06 03:22:40,1013,29,click,3,5,1,2
2025-12-04 01:10:40,1013,32,click,1,3,0,2
2025-12-06 23:39:40,1003,49,view,23,5,1,1
2025-12-01 19:41:40,1001,21,click,19,0,0,2
2025-12-03 01:08:40,1020,2,purchase,1,2,0,4
2025-12-05 00:37:40,1015,30,view,0,4,0,1
2025-12-03 03:32:40,1008,10,add_to_cart,3,2,0,3
2025-12-03 09:53:40,1007,27,view,9,2,0,1
2025-12-03 23:40:40,1011,15,view,23,2,0,1
2025-12-02 19:54:40,1013,27,click,19,1,0,2
2025-12-06 12:15:40,1011,48,click,12,5,1,2
2025-12-03 06:25:40,1017,37,view,6,2,0,1
2025-12-05 09:13:40,1004,13,add_to_cart,9,4,0,3
2025-12-01 15:03:40,1003,5,view,15,0,0,1
2025-12-04 20:48:40,1005,13,click,20,3,0,2
2025-12-06 07:38:40,1010,24,click,7,5,1,2
2025-12-03 15:25:40,1015,31,view,15,2,0,1
2025-12-02 11:54:40,1010,45,view,11,1,0,1
2025-12-03 13:19:40,1010,1,click,13,2,0,2
2025-12-01 21:32:40,1019,29,click,21,0,0,2
2025-12-01 14:40:40,1006,27,view,14,0,0,1
2025-12-04 18:20:40,1019,50,click,18,3,0,2
2025-12-03 17:25:40,1004,46,add_to_cart,17,2,0,3
2025-12-02 15:45:40,1011,8,add_to_cart,15,1,0,3
2025-12-05 05:03:40,1007,34,add_to_cart,5,4,0,3
2025-12-01 22:02:40,1007,38,view,22,0,0,1
2025-12-06 04:44:40,1001,25,add_to_cart,4,5,1,3
2025-12-01 07:24:40,1012,37,purchase,7,0,0,4
2025-12-07 05:43:40,1009,47,view,5,6,1,1
2025-12-01 23:57:40,1012,3,click,23,0,0,2
2025-12-06 18:49:40,1005,39,view,18,5,1,1
2025-12-04 02:56:40,1006,10,view,2,3,0,1
2025-12-02 11:54:40,1003,27,view,11,1,0,1
2025-12-04 04:03:40,1014,30,view,4,3,0,1
2025-12-01 12:13:40,1005,15,click,12,0,0,2
2025-12-03 00:11:40,1013,30,view,0,2,0,1
2025-12-02 23:02:40,1019,7,view,23,1,0,1
2025-12-05 23:10:40,1018,40,view,23,4,0,1
2025-12-06 22:47:40,1005,14,click,22,5,1,2
2025-12-06 01:15:40,1002,30,view,1,5,1,1
2025-12-03 13:01:40,1001,34,click,13,2,0,2
2025-12-05 20:16:40,1019,46,view,20,4,0,1
2025-12-07 03:35:40,1005,33,purchase,3,6,1,4
2025-12-02 00:45:40,1016,38,purchase,0,1,0,4
2025-12-06 07:38:40,1010,33,add_to_cart,7,5,1,3
2025-12-03 04:40:40,1007,15,view,4,2,0,1
2025-12-01 07:32:40,1011,42,view,7,0,0,1
2025-12-03 13:25:40,1019,36,add_to_cart,13,2,0,3
2025-12-07 06:24:40,1002,3,view,6,6,1,1
2025-12-02 19:01:40,1004,30,view,19,1,0,1
2025-12-04 14:22:40,1016,42,view,14,3,0,1
2025-12-03 15:52:40,1001,29,view,15,2,0,1
2025-12-06 09:44:40,1011,35,view,9,5,1,1
2025-12-05 08:37:40,1006,19,add_to_cart,8,4,0,3
2025-12-04 17:24:40,1008,35,view,17,3,0,1
2025-12-01 16:02:40,1018,48,view,16,0,0,1
2025-12-06 16:52:40,1009,9,view,16,5,1,1
2025-12-03 12:49:40,1004,34,view,12,2,0,1
2025-12-02 14:24:40,1011,43,view,14,1,0,1
2025-12-07 12:32:40,1011,28,view,12,6,1,1
2025-12-01 19:31:40,1014,10,view,19,0,0,1
2025-12-05 04:59:40,1013,26,view,4,4,0,1
2025-12-02 02:39:40,1007,15,view,2,1,0,1
2025-12-01 21:47:40,1002,39,click,21,0,0,2
2025-12-05 06:29:40,1013,29,click,6,4,0,2
2025-12-02 10:49:40,1007,28,view,10,1,0,1
2025-12-07 13:03:40,1017,17,view,13,6,1,1
2025-12-01 10:26:40,1013,19,view,10,0,0,1
2025-12-03 01:01:40,1015,33,add_to_cart,1,2,0,3
2025-12-07 20:23:40,1013,23,view,20,6,1,1
2025-12-01 11:18:40,1011,10,view,11,0,0,1
2025-12-07 05:38:40,1016,18,click,5,6,1,2
2025-12-02 11:45:40,1001,49,add_to_cart,11,1,0,3
2025-12-06 08:05:40,1020,6,add_to_cart,8,5,1,3
2025-12-05 01:55:40,1014,25,view,1,4,0,1
2025-12-01 08:48:40,1015,18,click,8,0,0,2
2025-12-02 05:17:40,1009,21,add_to_cart,5,1,0,3
2025-12-05 16:41:40,1008,42,view,16,4,0,1
2025-12-05 23:36:40,1007,1,add_to_cart,23,4,0,3
2025-12-07 07:44:40,1008,41,view,7,6,1,1
2025-12-07 00:32:40,1014,23,purchase,0,6,1,4
2025-12-07 07:24:40,1018,43,click,7,6,1,2
2025-12-06 13:59:40,1020,16,view,13,5,1,1
2025-12-03 01:41:40,1007,28,click,1,2,0,2
2025-12-06 21:39:40,1020,39,view,21,5,1,1
2025-12-07 09:01:40,1011,48,purchase,9,6,1,4
2025-12-07 13:57:40,1016,40,click,13,6,1,2
2025-12-06 05:48:40,1020,16,click,5,5,1,2
2025-12-06 21:55:40,1017,40,view,21,5,1,1
2025-12-07 04:44:40,1007,15,add_to_cart,4,6,1,3
2025-12-03 13:30:40,1009,39,view,13,2,0,1
2025-12-03 20:00:40,1006,21,view,20,2,0,1
2025-12-02 00:55:40,1011,43,click,0,1,0,2
2025-12-05 03:22:40,1015,15,view,3,4,0,1
2025-12-04 02:06:40,1009,3,view,2,3,0,1
2025-12-02 18:53:40,1012,12,view,18,1,0,1
2025-12-02 04:25:40,1008,37,click,4,1,0,2
2025-12-07 04:22:40,1001,10,click,4,6,1,2
2025-11-30 22:51:40,1004,26,purchase,22,6,1,4
2025-12-06 23:11:40,1009,12,view,23,5,1,1
2025-12-02 10:56:40,1010,23,click,10,1,0,2
2025-12-06 13:11:40,1015,38,add_to_cart,13,5,1,3
2025-12-01 18:44:40,1001,38,view,18,0,0,1
2025-12-02 06:25:40,1002,43,purchase,6,1,0,4
2025-12-06 07:41:40,1001,8,view,7,5,1,1
2025-12-04 11:04:40,1006,45,add_to_cart,11,3,0,3
2025-12-01 05:52:40,1004,15,add_to_cart,5,0,0,3
2025-12-05 21:05:40,1020,8,click,21,4,0,2
2025-12-07 22:17:40,1012,17,view,22,6,1,1
2025-12-04 15:18:40,1008,49,add_to_cart,15,3,0,3
2025-12-03 12:49:40,1005,16,view,12,2,0,1
2025-12-05 09:42:40,1015,1,view,9,4,0,1
2025-12-07 13:44:40,1020,31,view,13,6,1,1
2025-12-04 14:11:40,1020,29,purchase,14,3,0,4
2025-12-03 11:17:40,1004,44,view,11,2,0,1
2025-12-05 04:38:40,1012,29,view,4,4,0,1
2025-12-07 04:29:40,1016,4,view,4,6,1,1
2025-12-05 04:44:40,1017,2,purchase,4,4,0,4
2025-12-07 16:17:40,1001,8,click,16,6,1,2
2025-11-30 22:29:40,1005,8,view,22,6,1,1
2025-12-07 12:24:40,1008,31,click,12,6,1,2
2025-12-03 13:11:40,1011,40,purchase,13,2,0,4
2025-12-01 18:31:40,1011,43,view,18,0,0,1
2025-12-03 04:09:40,1017,41,view,4,2,0,1
2025-12-01 21:33:40,1012,23,add_to_cart,21,0,0,3
2025-12-07 15:30:40,1016,10,click,15,6,1,2
2025-12-03 12:37:40,1013,46,add_to_cart,12,2,0,3
2025-12-07 19:26:40,1020,40,click,19,6,1,2
2025-12-03 13:58:40,1018,37,view,13,2,0,1
2025-12-04 08:53:40,1005,34,click,8,3,0,2
2025-12-06 14:13:40,1014,14,view,14,5,1,1
2025-12-02 08:08:40,1002,9,view,8,1,0,1
2025-12-04 13:01:40,1007,30,click,13,3,0,2
2025-12-02 13:24:40,1003,28,view,13,1,0,1
2025-12-01 06:28:40,1020,32,view,6,0,0,1
2025-12-06 23:47:40,1018,34,view,23,5,1,1
2025-12-05 20:37:40,1016,3,add_to_cart,20,4,0,3
2025-12-03 23:19:40,1003,3,view,23,2,0,1
2025-12-05 15:48:40,1009,12,view,15,4,0,1
2025-12-04 19:57:40,1020,16,view,19,3,0,1
2025-12-04 01:15:40,1016,14,click,1,3,0,2
2025-12-05 13:38:40,1007,3,view,13,4,0,1
2025-12-01 03:33:40,1008,18,view,3,0,0,1
2025-12-03 18:53:40,1010,43,view,18,2,0,1
2025-12-02 10:15:40,1002,31,view,10,1,0,1
2025-12-02 05:20:40,1014,41,purchase,5,1,0,4
2025-12-05 18:25:40,1006,33,click,18,4,0,2
2025-12-04 23:02:40,1017,38,view,23,3,0,1
2025-12-03 00:38:40,1006,39,click,0,2,0,2
2025-12-07 08:13:40,1018,47,view,8,6,1,1
2025-12-07 17:24:40,1018,38,view,17,6,1,1
2025-12-02 13:34:40,1008,49,view,13,1,0,1
2025-12-01 18:06:40,1013,43,click,18,0,0,2
2025-12-02 04:20:40,1003,12,view,4,1,0,1
2025-12-06 05:42:40,1005,40,view,5,5,1,1
2025-12-02 16:17:40,1020,47,click,16,1,0,2
2025-12-07 11:59:40,1001,22,view,11,6,1,1
2025-12-03 11:23:40,1008,30,add_to_cart,11,2,0,3
2025-12-03 20:06:40,1001,6,view,20,2,0,1
2025-12-01 12:01:40,1003,30,view,12,0,0,1
2025-12-04 04:21:40,1003,26,view,4,3,0,1
2025-12-05 06:56:40,1008,39,add_to_cart,6,4,0,3
2025-12-07 10:11:40,1005,15,view,10,6,1,1
2025-12-03 09:29:40,1008,39,view,9,2,0,1
2025-12-04 02:16:40,1003,37,add_to_cart,2,3,0,3
2025-12-04 17:06:40,1004,50,click,17,3,0,2
2025-12-05 05:41:40,1015,14,purchase,5,4,0,4
2025-12-03 16:30:40,1008,30,view,16,2,0,1
2025-12-01 21:51:40,1006,38,view,21,0,0,1
2025-12-02 10:03:40,1016,37,click,10,1,0,2
2025-12-06 02:05:40,1007,47,view,2,5,1,1
2025-12-06 01:56:40,1014,38,view,1,5,1,1
2025-12-01 10:58:40,1016,7,view,10,0,0,1
2025-12-05 08:25:40,1010,29,click,8,4,0,2
2025-12-01 09:13:40,1018,40,add_to_cart,9,0,0,3
2025-12-05 02:39:40,1015,16,click,2,4,0,2
2025-12-07 21:26:40,1010,49,click,21,6,1,2
2025-12-06 11:07:40,1013,41,view,11,5,1,1
2025-12-05 08:44:40,1006,41,add_to_cart,8,4,0,3
2025-12-04 23:42:40,1015,13,click,23,3,0,2
2025-12-03 16:33:40,1019,49,purchase,16,2,0,4
2025-12-05 13:11:40,1003,43,click,13,4,0,2
2025-12-02 23:30:40,1015,28,view,23,1,0,1
2025-12-01 06:01:40,1020,11,view,6,0,0,1
2025-12-04 21:02:40,1005,7,view,21,3,0,1
2025-12-01 05:32:40,1002,17,view,5,0,0,1
2025-12-07 03:00:40,1011,43,add_to_cart,3,6,1,3
2025-12-03 00:17:40,1001,26,click,0,2,0,2
2025-12-01 16:42:40,1012,36,view,16,0,0,1
2025-12-03 07:32:40,1015,30,view,7,2,0,1
2025-12-03 14:56:40,1019,50,view,14,2,0,1
2025-12-06 19:51:40,1001,1,view,19,5,1,1
2025-12-03 15:17:40,1012,6,add_to_cart,15,2,0,3
2025-12-06 11:08:40,1014,2,view,11,5,1,1
2025-12-05 08:27:40,1020,36,view,8,4,0,1
2025-12-01 08:06:40,1018,41,click,8,0,0,2
2025-12-01 01:47:40,1004,5,add_to_cart,1,0,0,3
2025-12-02 18:20:40,1014,32,view,18,1,0,1
2025-12-02 10:37:40,1017,41,add_to_cart,10,1,0,3
2025-12-05 05:33:40,1003,49,view,5,4,0,1
2025-12-01 16:23:40,1005,40,view,16,0,0,1
2025-12-05 13:15:40,1001,27,view,13,4,0,1
2025-12-01 00:01:40,1002,46,add_to_cart,0,0,0,3
2025-12-04 07:38:40,1012,30,click,7,3,0,2
2025-12-06 03:06:40,1020,49,view,3,5,1,1
2025-12-06 20:24:40,1002,3,purchase,20,5,1,4
2025-12-06 04:11:40,1020,40,add_to_cart,4,5,1,3
2025-12-04 03:32:40,1006,40,view,3,3,0,1
2025-12-07 11:38:40,1020,19,add_to_cart,11,6,1,3
2025-12-04 07:47:40,1015,6,view,7,3,0,1
2025-12-05 18:22:40,1013,3,view,18,4,0,1
2025-12-05 04:57:40,1003,24,click,4,4,0,2
2025-12-02 23:28:40,1015,14,add_to_cart,23,1,0,3
2025-12-07 02:02:40,1014,20,view,2,6,1,1
2025-12-03 17:45:40,1017,34,purchase,17,2,0,4
2025-12-05 09:17:40,1014,15,view,9,4,0,1
2025-12-03 02:11:40,1006,32,view,2,2,0,1
2025-12-01 05:40:40,1013,33,view,5,0,0,1
2025-12-06 13:39:40,1013,9,add_to_cart,13,5,1,3
2025-12-07 15:12:40,1010,27,click,15,6,1,2
2025-12-01 08:26:40,1017,37,view,8,0,0,1
2025-12-04 14:41:40,1008,42,view,14,3,0,1
2025-12-01 11:51:40,1020,10,click,11,0,0,2
2025-12-01 16:08:40,1020,25,view,16,0,0,1
2025-12-04 19:42:40,1001,48,click,19,3,0,2
2025-12-05 03:46:40,1007,1,view,3,4,0,1
2025-12-06 13:34:40,1019,16,add_to_cart,13,5,1,3
2025-12-05 02:21:40,1003,21,view,2,4,0,1
2025-12-05 20:40:40,1016,29,view,20,4,0,1
2025-12-02 15:42:40,1019,12,click,15,1,0,2
2025-12-05 03:47:40,1002,14,add_to_cart,3,4,0,3
2025-12-05 05:09:40,1016,41,view,5,4,0,1
2025-12-04 21:33:40,1002,5,click,21,3,0,2
2025-12-03 00:45:40,1004,40,add_to_cart,0,2,0,3
2025-12-05 15:44:40,1008,42,add_to_cart,15,4,0,3
2025-12-02 07:09:40,1003,46,purchase,7,1,0,4
2025-12-01 04:13:40,1009,44,view,4,0,0,1
2025-12-06 10:44:40,1015,5,purchase,10,5,1,4
2025-12-04 22:12:40,1005,4,purchase,22,3,0,4
2025-12-01 19:24:40,1012,38,click,19,0,0,2
2025-12-05 23:51:40,1002,3,add_to_cart,23,4,0,3
2025-12-03 21:45:40,1016,38,view,21,2,0,1
2025-12-04 19:35:40,1007,18,click,19,3,0,2
2025-12-07 05:58:40,1010,7,view,5,6,1,1
2025-12-02 02:40:40,1005,27,view,2,1,0,1
2025-12-03 23:40:40,1017,8,add_to_cart,23,2,0,3
2025-12-06 13:01:40,1001,4,click,13,5,1,2
2025-12-06 17:52:40,1008,33,purchase,17,5,1,4
2025-12-05 05:37:40,1008,35,purchase,5,4,0,4
2025-12-01 18:31:40,1007,42,view,18,0,0,1
2025-12-06 00:31:40,1016,18,click,0,5,1,2
2025-12-02 17:04:40,1012,16,purchase,17,1,0,4
2025-12-07 03:07:40,1001,44,add_to_cart,3,6,1,3
2025-12-07 08:29:40,1019,27,purchase,8,6,1,4
2025-12-07 09:42:40,1009,4,click,9,6,1,2
2025-12-06 23:53:40,1008,34,view,23,5,1,1
2025-12-06 17:09:40,1009,6,click,17,5,1,2
2025-12-04 21:55:40,1010,16,click,21,3,0,2
2025-12-03 16:32:40,1020,10,view,16,2,0,1
2025-12-05 19:50:40,1010,25,view,19,4,0,1
2025-12-06 22:32:40,1005,42,add_to_cart,22,5,1,3
2025-12-03 16:35:40,1009,50,add_to_cart,16,2,0,3
2025-12-05 14:42:40,1018,17,add_to_cart,14,4,0,3
2025-12-06 03:05:40,1006,41,view,3,5,1,1
2025-11-30 22:27:40,1018,1,view,22,6,1,1
2025-12-06 09:02:40,1016,17,view,9,5,1,1
2025-12-04 06:15:40,1018,37,click,6,3,0,2
2025-12-06 05:33:40,1004,22,view,5,5,1,1
2025-12-06 08:40:40,1019,8,view,8,5,1,1
2025-12-03 16:29:40,1002,30,add_to_cart,16,2,0,3
2025-12-01 02:51:40,1001,28,view,2,0,0,1
2025-12-04 22:19:40,1010,36,click,22,3,0,2
2025-12-04 04:54:40,1019,20,view,4,3,0,1
2025-12-01 18:26:40,1005,37,click,18,0,0,2
2025-12-04 12:32:40,1009,28,view,12,3,0,1
2025-12-06 07:28:40,1015,19,view,7,5,1,1
2025-12-02 02:19:40,1014,39,purchase,2,1,0,4
2025-12-01 15:03:40,1003,47,view,15,0,0,1
2025-12-04 17:36:40,1010,29,add_to_cart,17,3,0,3
2025-12-04 08:10:40,1004,23,click,8,3,0,2
2025-12-05 22:11:40,1006,37,view,22,4,0,1
2025-12-02 14:41:40,1002,28,click,14,1,0,2
2025-12-01 21:07:40,1005,10,view,21,0,0,1
2025-12-04 20:36:40,1019,15,add_to_cart,20,3,0,3
2025-12-02 02:09:40,1011,15,view,2,1,0,1
2025-12-06 16:00:40,1016,15,view,16,5,1,1
2025-12-01 09:53:40,1007,39,view,9,0,0,1
2025-12-07 14:43:40,1002,49,view,14,6,1,1
2025-12-04 07:17:40,1015,34,view,7,3,0,1
2025-12-05 19:59:40,1006,20,add_to_cart,19,4,0,3
2025-12-07 09:29:40,1009,19,view,9,6,1,1
2025-12-07 02:08:40,1012,5,view,2,6,1,1
2025-12-04 19:10:40,1002,21,click,19,3,0,2
2025-12-03 10:10:40,1004,3,click,10,2,0,2
2025-12-06 20:04:40,1006,22,click,20,5,1,2
2025-12-03 02:49:40,1020,20,view,2,2,0,1
2025-12-05 03:28:40,1017,17,click,3,4,0,2
2025-11-30 23:33:40,1001,8,view,23,6,1,1
2025-12-04 22:08:40,1012,8,purchase,22,3,0,4
2025-12-05 01:05:40,1003,13,click,1,4,0,2
2025-12-02 02:16:40,1012,47,click,2,1,0,2
2025-12-05 12:45:40,1015,4,view,12,4,0,1
2025-12-04 10:26:40,1010,12,click,10,3,0,2
2025-12-01 18:03:40,1019,46,view,18,0,0,1
2025-12-07 06:01:40,1003,4,add_to_cart,6,6,1,3
2025-12-03 20:42:40,1016,21,add_to_cart,20,2,0,3
2025-12-02 05:16:40,1011,48,add_to_cart,5,1,0,3
2025-12-02 18:58:40,1015,49,click,18,1,0,2
2025-12-05 02:55:40,1014,4,view,2,4,0,1
2025-12-05 06:57:40,1007,24,view,6,4,0,1
2025-12-04 12:42:40,1019,33,view,12,3,0,1
2025-12-04 14:55:40,1014,7,view,14,3,0,1
2025-12-02 00:30:40,1011,39,click,0,1,0,2
2025-12-03 04:57:40,1003,11,view,4,2,0,1
2025-12-05 06:37:40,1005,44,view,6,4,0,1
2025-12-01 14:54:40,1001,30,purchase,14,0,0,4
2025-12-06 03:15:40,1020,4,view,3,5,1,1
2025-12-01 15:58:40,1014,35,view,15,0,0,1
2025-12-02 02:47:40,1015,50,view,2,1,0,1
2025-12-04 11:03:40,1010,48,purchase,11,3,0,4
2025-12-03 02:11:40,1020,33,add_to_cart,2,2,0,3
2025-12-05 08:31:40,1006,21,view,8,4,0,1
2025-12-01 08:58:40,1011,1,view,8,0,0,1
2025-12-05 17:01:40,1006,13,view,17,4,0,1
2025-12-04 05:56:40,1015,28,view,5,3,0,1
2025-12-03 13:51:40,1004,39,view,13,2,0,1
2025-12-05 14:50:40,1002,10,purchase,14,4,0,4
2025-12-01 19:34:40,1007,10,view,19,0,0,1
2025-12-02 23:53:40,1007,5,view,23,1,0,1
2025-12-05 12:29:40,1015,39,view,12,4,0,1
2025-12-05 05:26:40,1009,12,purchase,5,4,0,4
2025-12-02 00:44:40,1020,18,click,0,1,0,2
2025-12-05 04:08:40,1002,23,view,4,4,0,1
2025-12-06 17:01:40,1013,9,purchase,17,5,1,4
2025-12-04 17:48:40,1016,43,purchase,17,3,0,4
2025-12-05 14:02:40,1014,12,view,14,4,0,1
2025-12-07 14:30:40,1002,4,view,14,6,1,1
2025-12-07 19:00:40,1011,38,view,19,6,1,1
2025-12-04 23:53:40,1009,14,add_to_cart,23,3,0,3
2025-12-01 08:41:40,1005,37,view,8,0,0,1
2025-12-06 09:52:40,1004,6,view,9,5,1,1
2025-12-07 02:33:40,1020,36,view,2,6,1,1
2025-12-02 23:21:40,1002,11,view,23,1,0,1
2025-12-03 17:43:40,1009,14,add_to_cart,17,2,0,3
2025-12-07 12:37:40,1002,41,click,12,6,1,2
2025-12-04 12:02:40,1001,2,view,12,3,0,1
2025-12-03 12:55:40,1003,10,purchase,12,2,0,4
2025-12-01 14:52:40,1018,37,view,14,0,0,1
2025-12-07 16:41:40,1003,38,view,16,6,1,1
2025-12-02 23:08:40,1019,8,click,23,1,0,2
2025-12-07 07:03:40,1005,47,click,7,6,1,2
2025-12-01 18:03:40,1017,30,click,18,0,0,2
2025-12-01 01:47:40,1017,25,click,1,0,0,2
2025-12-06 16:10:40,1018,39,click,16,5,1,2
2025-12-01 22:43:40,1006,8,click,22,0,0,2
2025-12-04 00:46:40,1005,50,add_to_cart,0,3,0,3
2025-12-04 12:25:40,1014,43,add_to_cart,12,3,0,3
2025-12-01 05:34:40,1014,40,click,5,0,0,2
2025-12-06 22:46:40,1009,42,click,22,5,1,2
2025-12-02 15:17:40,1008,4,add_to_cart,15,1,0,3
2025-12-06 04:48:40,1002,7,view,4,5,1,1
2025-12-07 21:32:40,1013,2,view,21,6,1,1
2025-12-03 13:28:40,1016,39,view,13,2,0,1
2025-12-01 14:31:40,1018,3,click,14,0,0,2
2025-12-01 07:05:40,1019,32,add_to_cart,7,0,0,3
2025-12-04 09:30:40,1008,19,click,9,3,0,2
2025-12-03 21:13:40,1009,30,view,21,2,0,1
2025-12-06 22:16:40,1009,37,click,22,5,1,2
2025-12-01 00:48:40,1020,31,click,0,0,0,2
2025-12-02 21:28:40,1006,22,click,21,1,0,2
2025-12-07 09:55:40,1006,33,view,9,6,1,1
