user_id,product_id,hour,day_of_week,is_weekend,interaction_score,day,weekday,evt_add_to_cart,evt_click,evt_view,user_total_score,user_avg_score,unique_products_viewed,product_view_count
1002,7,19,2,0,1,3,2,0,0,1,959,1.891518737672584,50,96
1002,27,2,1,0,2,2,1,0,1,0,959,1.891518737672584,50,92
1015,40,23,1,0,1,2,1,0,0,1,1037,1.982791586998088,50,100
1007,32,8,0,0,1,1,0,0,0,1,856,1.8329764453961457,50,107
1007,9,0,4,0,1,5,4,0,0,1,856,1.8329764453961457,50,95
1015,37,8,3,0,1,4,3,0,0,1,1037,1.982791586998088,50,106
1001,26,5,0,0,3,1,0,1,0,0,966,1.861271676300578,50,112
1005,24,7,1,0,1,2,1,0,0,1,973,1.8893203883495149,50,101
1009,3,7,5,1,2,6,5,0,1,0,884,1.9175704989154008,50,115
1015,27,22,4,0,3,5,4,1,0,0,1037,1.982791586998088,50,92
1005,27,8,2,0,1,3,2,0,0,1,973,1.8893203883495149,50,92
1012,43,1,0,0,1,1,0,0,0,1,860,1.894273127753304,50,104
1001,14,10,1,0,1,2,1,0,0,1,966,1.861271676300578,50,103
1010,23,2,3,0,2,4,3,0,1,0,1023,1.922932330827068,50,90
1006,42,5,4,0,1,5,4,0,0,1,922,1.8626262626262624,50,93
1018,44,13,3,0,1,4,3,0,0,1,1032,1.897058823529412,50,103
1011,11,18,3,0,1,4,3,0,0,1,925,1.824457593688363,50,103
1016,39,0,2,0,1,3,2,0,0,1,948,1.9268292682926829,50,106
1012,10,12,2,0,3,3,2,1,0,0,860,1.894273127753304,50,118
1012,33,1,2,0,2,3,2,0,1,0,860,1.894273127753304,50,97
1007,25,15,5,1,3,6,5,1,0,0,856,1.8329764453961457,50,102
1018,8,7,5,1,2,6,5,0,1,0,1032,1.897058823529412,50,93
1002,22,0,1,0,3,2,1,1,0,0,959,1.891518737672584,50,96
1017,41,15,0,0,1,1,0,0,0,1,892,1.8739495798319328,50,101
1016,30,6,6,1,2,7,6,0,1,0,948,1.9268292682926829,50,115
1002,40,17,3,0,2,4,3,0,1,0,959,1.891518737672584,50,100
1003,22,18,4,0,3,5,4,1,0,0,941,1.8523622047244093,50,96
1004,23,12,1,0,3,2,1,1,0,0,961,1.9532520325203253,50,90
1001,38,3,5,1,2,6,5,0,1,0,966,1.861271676300578,50,105
1009,21,16,1,0,1,2,1,0,0,1,884,1.9175704989154008,50,100
1006,15,21,6,1,1,7,6,0,0,1,922,1.8626262626262624,50,120
1008,29,13,0,0,3,1,0,1,0,0,978,1.9520958083832336,50,100
1019,8,21,2,0,4,3,2,0,0,0,963,1.8956692913385824,50,93
1007,20,15,6,1,1,7,6,0,0,1,856,1.8329764453961457,50,102
1020,37,13,2,0,3,3,2,1,0,0,934,1.913934426229508,50,106
1009,12,12,0,0,4,1,0,0,0,0,884,1.9175704989154008,50,94
1010,7,12,6,1,3,7,6,1,0,0,1023,1.922932330827068,50,96
1006,36,0,6,1,2,7,6,0,1,0,922,1.8626262626262624,50,86
1018,24,1,4,0,4,5,4,0,0,0,1032,1.897058823529412,50,101
1003,49,12,6,1,1,7,6,0,0,1,941,1.8523622047244093,50,83
1004,28,17,0,0,2,1,0,0,1,0,961,1.9532520325203253,50,89
1007,17,8,3,0,1,4,3,0,0,1,856,1.8329764453961457,50,107
1004,31,17,6,1,1,7,6,0,0,1,961,1.9532520325203253,50,94
1015,43,3,1,0,2,2,1,0,1,0,1037,1.982791586998088,50,104
1013,2,4,5,1,1,6,5,0,0,1,934,1.9218106995884772,50,102
1018,20,8,1,0,1,2,1,0,0,1,1032,1.897058823529412,50,102
1008,3,18,5,1,1,6,5,0,0,1,978,1.9520958083832336,50,115
1003,24,7,2,0,2,3,2,0,1,0,941,1.8523622047244093,50,101
1016,47,22,5,1,1,6,5,0,0,1,948,1.9268292682926829,50,93
1012,25,11,3,0,3,4,3,1,0,0,860,1.894273127753304,50,102
1011,35,14,0,0,2,1,0,0,1,0,925,1.824457593688363,50,102
1005,1,8,1,0,1,2,1,0,0,1,973,1.8893203883495149,50,102
1002,32,20,5,1,3,6,5,1,0,0,959,1.891518737672584,50,107
1018,15,14,3,0,1,4,3,0,0,1,1032,1.897058823529412,50,120
1007,18,5,3,0,4,4,3,0,0,0,856,1.8329764453961457,50,83
1018,16,0,4,0,2,5,4,0,1,0,1032,1.897058823529412,50,91
1013,19,11,1,0,2,2,1,0,1,0,934,1.9218106995884772,50,106
1004,9,16,1,0,2,2,1,0,1,0,961,1.9532520325203253,50,95
1020,15,6,6,1,2,7,6,0,1,0,934,1.913934426229508,50,120
1016,13,11,1,0,2,2,1,0,1,0,948,1.9268292682926829,50,104
1007,6,5,4,0,3,5,4,1,0,0,856,1.8329764453961457,50,104
1004,24,20,6,1,2,7,6,0,1,0,961,1.9532520325203253,50,101
1020,26,22,2,0,2,3,2,0,1,0,934,1.913934426229508,50,112
1014,49,20,1,0,2,2,1,0,1,0,978,1.8771593090211127,50,83
1014,29,15,0,0,2,1,0,0,1,0,978,1.8771593090211127,50,100
1014,21,2,0,0,1,1,0,0,0,1,978,1.8771593090211127,50,100
1016,9,10,2,0,1,3,2,0,0,1,948,1.9268292682926829,50,95
1009,33,9,4,0,1,5,4,0,0,1,884,1.9175704989154008,50,97
1008,27,13,3,0,1,4,3,0,0,1,978,1.9520958083832336,50,92
1020,33,15,2,0,3,3,2,1,0,0,934,1.913934426229508,50,97
1018,32,0,4,0,3,5,4,1,0,0,1032,1.897058823529412,50,107
1005,24,11,0,0,1,1,0,0,0,1,973,1.8893203883495149,50,101
1011,34,2,3,0,1,4,3,0,0,1,925,1.824457593688363,50,101
1019,19,5,6,1,3,7,6,1,0,0,963,1.8956692913385824,50,106
1009,4,9,3,0,2,4,3,0,1,0,884,1.9175704989154008,50,115
1001,33,14,6,1,4,7,6,0,0,0,966,1.861271676300578,50,97
1007,8,8,3,0,1,4,3,0,0,1,856,1.8329764453961457,50,93
1017,36,7,4,0,4,5,4,0,0,0,892,1.8739495798319328,50,86
1008,36,13,5,1,1,6,5,0,0,1,978,1.9520958083832336,50,86
1015,12,1,2,0,1,3,2,0,0,1,1037,1.982791586998088,50,94
1004,21,2,1,0,1,2,1,0,0,1,961,1.9532520325203253,50,100
1007,39,4,4,0,1,5,4,0,0,1,856,1.8329764453961457,50,106
1009,19,11,4,0,1,5,4,0,0,1,884,1.9175704989154008,50,106
1015,18,22,5,1,3,6,5,1,0,0,1037,1.982791586998088,50,83
1001,26,18,1,0,1,2,1,0,0,1,966,1.861271676300578,50,112
1018,37,5,0,0,4,1,0,0,0,0,1032,1.897058823529412,50,106
1005,50,19,3,0,4,4,3,0,0,0,973,1.8893203883495149,50,90
1014,23,13,1,0,1,2,1,0,0,1,978,1.8771593090211127,50,90
1019,24,3,0,0,2,1,0,0,1,0,963,1.8956692913385824,50,101
1010,13,0,4,0,1,5,4,0,0,1,1023,1.922932330827068,50,104
1020,27,0,0,0,3,1,0,1,0,0,934,1.913934426229508,50,92
1012,17,14,4,0,2,5,4,0,1,0,860,1.894273127753304,50,107
1010,48,7,3,0,3,4,3,1,0,0,1023,1.922932330827068,50,105
1007,27,17,6,1,1,7,6,0,0,1,856,1.8329764453961457,50,92
1002,30,9,2,0,2,3,2,0,1,0,959,1.891518737672584,50,115
1009,30,1,3,0,1,4,3,0,0,1,884,1.9175704989154008,50,115
1016,42,10,1,0,3,2,1,1,0,0,948,1.9268292682926829,50,93
1011,22,2,3,0,2,4,3,0,1,0,925,1.824457593688363,50,96
1005,10,23,3,0,3,4,3,1,0,0,973,1.8893203883495149,50,118
1017,13,10,3,0,4,4,3,0,0,0,892,1.8739495798319328,50,104
1013,27,16,4,0,1,5,4,0,0,1,934,1.9218106995884772,50,92
1001,21,2,1,0,4,2,1,0,0,0,966,1.861271676300578,50,100
1007,30,20,3,0,1,4,3,0,0,1,856,1.8329764453961457,50,115
1015,15,4,5,1,1,6,5,0,0,1,1037,1.982791586998088,50,120
1011,2,1,6,1,4,7,6,0,0,0,925,1.824457593688363,50,102
1005,47,17,5,1,3,6,5,1,0,0,973,1.8893203883495149,50,93
1009,24,19,5,1,3,6,5,1,0,0,884,1.9175704989154008,50,101
1015,3,3,3,0,2,4,3,0,1,0,1037,1.982791586998088,50,115
1006,3,17,4,0,1,5,4,0,0,1,922,1.8626262626262624,50,115
1015,14,9,4,0,2,5,4,0,1,0,1037,1.982791586998088,50,103
1002,44,18,0,0,1,1,0,0,0,1,959,1.891518737672584,50,103
1011,12,15,5,1,3,6,5,1,0,0,925,1.824457593688363,50,94
1005,38,4,5,1,1,6,5,0,0,1,973,1.8893203883495149,50,105
1002,40,23,0,0,1,1,0,0,0,1,959,1.891518737672584,50,100
1012,1,16,1,0,2,2,1,0,1,0,860,1.894273127753304,50,102
1001,15,4,1,0,2,2,1,0,1,0,966,1.861271676300578,50,120
1003,12,7,3,0,1,4,3,0,0,1,941,1.8523622047244093,50,94
1001,20,6,1,0,2,2,1,0,1,0,966,1.861271676300578,50,102
1005,35,16,5,1,1,6,5,0,0,1,973,1.8893203883495149,50,102
1007,12,18,3,0,2,4,3,0,1,0,856,1.8329764453961457,50,94
1009,12,16,2,0,2,3,2,0,1,0,884,1.9175704989154008,50,94
1003,8,5,4,0,1,5,4,0,0,1,941,1.8523622047244093,50,93
1016,11,6,1,0,1,2,1,0,0,1,948,1.9268292682926829,50,103
1019,26,8,4,0,1,5,4,0,0,1,963,1.8956692913385824,50,112
1003,29,23,1,0,1,2,1,0,0,1,941,1.8523622047244093,50,100
1005,38,9,1,0,1,2,1,0,0,1,973,1.8893203883495149,50,105
1020,12,21,4,0,2,5,4,0,1,0,934,1.913934426229508,50,94
1008,50,22,0,0,4,1,0,0,0,0,978,1.9520958083832336,50,90
1001,15,7,2,0,3,3,2,1,0,0,966,1.861271676300578,50,120
1019,44,2,4,0,2,5,4,0,1,0,963,1.8956692913385824,50,103
1010,2,1,6,1,2,7,6,0,1,0,1023,1.922932330827068,50,102
1001,46,17,2,0,1,3,2,0,0,1,966,1.861271676300578,50,114
1020,18,17,3,0,3,4,3,1,0,0,934,1.913934426229508,50,83
1005,19,8,3,0,3,4,3,1,0,0,973,1.8893203883495149,50,106
1004,32,4,2,0,1,3,2,0,0,1,961,1.9532520325203253,50,107
1002,5,21,2,0,2,3,2,0,1,0,959,1.891518737672584,50,85
1002,41,7,4,0,2,5,4,0,1,0,959,1.891518737672584,50,101
1006,21,5,5,1,1,6,5,0,0,1,922,1.8626262626262624,50,100
1003,43,19,1,0,1,2,1,0,0,1,941,1.8523622047244093,50,104
1004,39,8,2,0,2,3,2,0,1,0,961,1.9532520325203253,50,106
1005,27,9,3,0,1,4,3,0,0,1,973,1.8893203883495149,50,92
1013,40,5,6,1,1,7,6,0,0,1,934,1.9218106995884772,50,100
1002,19,12,4,0,3,5,4,1,0,0,959,1.891518737672584,50,106
1016,31,19,3,0,2,4,3,0,1,0,948,1.9268292682926829,50,94
1006,42,21,5,1,4,6,5,0,0,0,922,1.8626262626262624,50,93
1007,9,21,4,0,3,5,4,1,0,0,856,1.8329764453961457,50,95
1002,39,9,2,0,3,3,2,1,0,0,959,1.891518737672584,50,106
1009,27,14,5,1,1,6,5,0,0,1,884,1.9175704989154008,50,92
1012,36,6,5,1,1,6,5,0,0,1,860,1.894273127753304,50,86
1008,25,22,6,1,4,30,6,0,0,0,978,1.9520958083832336,50,102
1018,27,14,4,0,2,5,4,0,1,0,1032,1.897058823529412,50,92
1010,25,18,1,0,2,2,1,0,1,0,1023,1.922932330827068,50,102
1017,1,18,1,0,1,2,1,0,0,1,892,1.8739495798319328,50,102
1008,33,21,3,0,2,4,3,0,1,0,978,1.9520958083832336,50,97
1013,36,11,3,0,1,4,3,0,0,1,934,1.9218106995884772,50,86
1001,41,3,2,0,1,3,2,0,0,1,966,1.861271676300578,50,101
1009,42,12,1,0,2,2,1,0,1,0,884,1.9175704989154008,50,93
1019,27,18,3,0,2,4,3,0,1,0,963,1.8956692913385824,50,92
1019,6,5,5,1,2,6,5,0,1,0,963,1.8956692913385824,50,104
1012,16,19,5,1,3,6,5,1,0,0,860,1.894273127753304,50,91
1011,30,18,1,0,1,2,1,0,0,1,925,1.824457593688363,50,115
1010,43,19,3,0,3,4,3,1,0,0,1023,1.922932330827068,50,104
1008,17,5,4,0,2,5,4,0,1,0,978,1.9520958083832336,50,107
1005,29,1,4,0,1,5,4,0,0,1,973,1.8893203883495149,50,100
1006,11,13,1,0,4,2,1,0,0,0,922,1.8626262626262624,50,103
1002,38,9,1,0,1,2,1,0,0,1,959,1.891518737672584,50,105
1016,44,1,4,0,4,5,4,0,0,0,948,1.9268292682926829,50,103
1013,40,1,5,1,1,6,5,0,0,1,934,1.9218106995884772,50,100
1008,49,4,3,0,4,4,3,0,0,0,978,1.9520958083832336,50,83
1013,8,3,3,0,3,4,3,1,0,0,934,1.9218106995884772,50,93
1002,12,16,1,0,1,2,1,0,0,1,959,1.891518737672584,50,94
1004,27,16,1,0,1,2,1,0,0,1,961,1.9532520325203253,50,92
1008,39,22,4,0,1,5,4,0,0,1,978,1.9520958083832336,50,106
1002,36,21,6,1,1,7,6,0,0,1,959,1.891518737672584,50,86
1001,45,23,1,0,3,2,1,1,0,0,966,1.861271676300578,50,70
1016,21,17,4,0,1,5,4,0,0,1,948,1.9268292682926829,50,100
1010,29,21,4,0,1,5,4,0,0,1,1023,1.922932330827068,50,100
1014,32,9,5,1,1,6,5,0,0,1,978,1.8771593090211127,50,107
1001,49,9,5,1,1,6,5,0,0,1,966,1.861271676300578,50,83
1001,5,22,1,0,4,2,1,0,0,0,966,1.861271676300578,50,85
1007,26,10,4,0,1,5,4,0,0,1,856,1.8329764453961457,50,112
1012,44,10,2,0,2,3,2,0,1,0,860,1.894273127753304,50,103
1005,37,18,0,0,2,1,0,0,1,0,973,1.8893203883495149,50,106
1007,22,20,6,1,2,7,6,0,1,0,856,1.8329764453961457,50,96
1007,35,11,6,1,1,7,6,0,0,1,856,1.8329764453961457,50,102
1016,47,11,3,0,1,4,3,0,0,1,948,1.9268292682926829,50,93
1015,49,6,1,0,3,2,1,1,0,0,1037,1.982791586998088,50,83
1015,42,14,2,0,1,3,2,0,0,1,1037,1.982791586998088,50,93
1017,35,6,3,0,1,4,3,0,0,1,892,1.8739495798319328,50,102
1018,8,7,0,0,1,1,0,0,0,1,1032,1.897058823529412,50,93
1019,31,3,4,0,3,5,4,1,0,0,963,1.8956692913385824,50,94
1002,40,4,1,0,1,2,1,0,0,1,959,1.891518737672584,50,100
1001,20,3,2,0,1,3,2,0,0,1,966,1.861271676300578,50,102
1006,9,5,4,0,1,5,4,0,0,1,922,1.8626262626262624,50,95
1008,48,2,5,1,1,6,5,0,0,1,978,1.9520958083832336,50,105
1014,23,20,0,0,4,1,0,0,0,0,978,1.8771593090211127,50,90
1008,34,17,5,1,1,6,5,0,0,1,978,1.9520958083832336,50,101
1011,6,15,5,1,1,6,5,0,0,1,925,1.824457593688363,50,104
1014,35,18,0,0,2,1,0,0,1,0,978,1.8771593090211127,50,102
1003,15,8,1,0,4,2,1,0,0,0,941,1.8523622047244093,50,120
1016,32,19,4,0,1,5,4,0,0,1,948,1.9268292682926829,50,107
1016,11,15,4,0,2,5,4,0,1,0,948,1.9268292682926829,50,103
1015,2,7,2,0,4,3,2,0,0,0,1037,1.982791586998088,50,102
1012,31,20,6,1,3,7,6,1,0,0,860,1.894273127753304,50,94
1011,34,13,0,0,1,1,0,0,0,1,925,1.824457593688363,50,101
1001,4,19,4,0,1,5,4,0,0,1,966,1.861271676300578,50,115
1008,1,10,1,0,1,2,1,0,0,1,978,1.9520958083832336,50,102
1010,32,1,4,0,4,5,4,0,0,0,1023,1.922932330827068,50,107
1018,3,8,2,0,3,3,2,1,0,0,1032,1.897058823529412,50,115
1019,40,2,6,1,3,7,6,1,0,0,963,1.8956692913385824,50,100
1002,3,15,2,0,1,3,2,0,0,1,959,1.891518737672584,50,115
1019,41,23,1,0,3,2,1,1,0,0,963,1.8956692913385824,50,101
1017,34,2,4,0,1,5,4,0,0,1,892,1.8739495798319328,50,101
1019,14,7,4,0,1,5,4,0,0,1,963,1.8956692913385824,50,103
1005,46,16,6,1,1,7,6,0,0,1,973,1.8893203883495149,50,114
1009,21,16,2,0,1,3,2,0,0,1,884,1.9175704989154008,50,100
1004,44,14,5,1,3,6,5,1,0,0,961,1.9532520325203253,50,103
1019,2,0,2,0,2,3,2,0,1,0,963,1.8956692913385824,50,102
1013,10,13,6,1,2,7,6,0,1,0,934,1.9218106995884772,50,118
1019,23,9,5,1,3,6,5,1,0,0,963,1.8956692913385824,50,90
1013,9,19,1,0,2,2,1,0,1,0,934,1.9218106995884772,50,95
1010,50,7,1,0,1,2,1,0,0,1,1023,1.922932330827068,50,90
1003,2,23,3,0,3,4,3,1,0,0,941,1.8523622047244093,50,102
1014,40,23,3,0,2,4,3,0,1,0,978,1.8771593090211127,50,100
1001,34,17,2,0,4,3,2,0,0,0,966,1.861271676300578,50,101
1004,11,6,3,0,3,4,3,1,0,0,961,1.9532520325203253,50,103
1012,34,5,0,0,1,1,0,0,0,1,860,1.894273127753304,50,101
1012,15,13,1,0,1,2,1,0,0,1,860,1.894273127753304,50,120
1005,8,14,0,0,1,1,0,0,0,1,973,1.8893203883495149,50,93
1016,23,11,5,1,3,6,5,1,0,0,948,1.9268292682926829,50,90
1008,31,17,3,0,1,4,3,0,0,1,978,1.9520958083832336,50,94
1006,18,6,6,1,1,7,6,0,0,1,922,1.8626262626262624,50,83
1016,4,19,1,0,1,2,1,0,0,1,948,1.9268292682926829,50,115
1011,29,15,2,0,3,3,2,1,0,0,925,1.824457593688363,50,100
1017,44,18,6,1,3,7,6,1,0,0,892,1.8739495798319328,50,103
1011,3,17,4,0,1,5,4,0,0,1,925,1.824457593688363,50,115
1008,26,14,5,1,1,6,5,0,0,1,978,1.9520958083832336,50,112
1010,7,6,5,1,1,6,5,0,0,1,1023,1.922932330827068,50,96
1008,5,0,5,1,1,6,5,0,0,1,978,1.9520958083832336,50,85
1004,27,14,0,0,2,1,0,0,1,0,961,1.9532520325203253,50,92
1013,17,16,2,0,4,3,2,0,0,0,934,1.9218106995884772,50,107
1009,29,12,6,1,3,7,6,1,0,0,884,1.9175704989154008,50,100
1002,24,14,1,0,1,2,1,0,0,1,959,1.891518737672584,50,101
1004,16,11,3,0,1,4,3,0,0,1,961,1.9532520325203253,50,91
1003,4,18,3,0,2,4,3,0,1,0,941,1.8523622047244093,50,115
1020,42,14,4,0,2,5,4,0,1,0,934,1.913934426229508,50,93
1012,15,19,4,0,1,5,4,0,0,1,860,1.894273127753304,50,120
1020,39,8,4,0,1,5,4,0,0,1,934,1.913934426229508,50,106
1010,4,20,1,0,1,2,1,0,0,1,1023,1.922932330827068,50,115
1015,31,4,6,1,2,7,6,0,1,0,1037,1.982791586998088,50,94
1005,28,14,3,0,1,4,3,0,0,1,973,1.8893203883495149,50,89
1006,41,14,3,0,1,4,3,0,0,1,922,1.8626262626262624,50,101
1002,50,21,2,0,1,3,2,0,0,1,959,1.891518737672584,50,90
1003,27,13,1,0,1,2,1,0,0,1,941,1.8523622047244093,50,92
1015,7,9,2,0,1,3,2,0,0,1,1037,1.982791586998088,50,96
1011,14,0,5,1,3,6,5,1,0,0,925,1.824457593688363,50,103
1016,30,18,6,1,3,7,6,1,0,0,948,1.9268292682926829,50,115
1016,49,9,2,0,1,3,2,0,0,1,948,1.9268292682926829,50,83
1009,49,5,4,0,1,5,4,0,0,1,884,1.9175704989154008,50,83
1014,32,17,0,0,4,1,0,0,0,0,978,1.8771593090211127,50,107
1020,15,20,2,0,4,3,2,0,0,0,934,1.913934426229508,50,120
1019,32,6,4,0,2,5,4,0,1,0,963,1.8956692913385824,50,107
1003,17,1,3,0,1,4,3,0,0,1,941,1.8523622047244093,50,107
1005,21,6,3,0,3,4,3,1,0,0,973,1.8893203883495149,50,100
1003,40,3,5,1,2,6,5,0,1,0,941,1.8523622047244093,50,100
1018,11,11,4,0,1,5,4,0,0,1,1032,1.897058823529412,50,103
1001,17,14,1,0,1,2,1,0,0,1,966,1.861271676300578,50,107
1011,17,5,4,0,1,5,4,0,0,1,925,1.824457593688363,50,107
1014,1,10,1,0,1,2,1,0,0,1,978,1.8771593090211127,50,102
1018,20,14,5,1,2,6,5,0,1,0,1032,1.897058823529412,50,102
1010,3,2,1,0,4,2,1,0,0,0,1023,1.922932330827068,50,115
1010,17,19,0,0,2,1,0,0,1,0,1023,1.922932330827068,50,107
1004,8,23,4,0,2,5,4,0,1,0,961,1.9532520325203253,50,93
1013,40,16,0,0,1,1,0,0,0,1,934,1.9218106995884772,50,100
1011,22,3,3,0,1,4,3,0,0,1,925,1.824457593688363,50,96
1004,15,12,3,0,1,4,3,0,0,1,961,1.9532520325203253,50,120
1011,42,17,2,0,1,3,2,0,0,1,925,1.824457593688363,50,93
1019,8,2,2,0,1,3,2,0,0,1,963,1.8956692913385824,50,93
1010,40,8,0,0,1,1,0,0,0,1,1023,1.922932330827068,50,100
1012,35,3,4,0,2,5,4,0,1,0,860,1.894273127753304,50,102
1007,50,19,1,0,3,2,1,1,0,0,856,1.8329764453961457,50,90
1006,28,23,0,0,1,1,0,0,0,1,922,1.8626262626262624,50,89
1004,14,6,1,0,3,2,1,1,0,0,961,1.9532520325203253,50,103
1015,8,18,6,1,1,7,6,0,0,1,1037,1.982791586998088,50,93
1016,47,23,5,1,1,6,5,0,0,1,948,1.9268292682926829,50,93
1008,7,3,1,0,4,2,1,0,0,0,978,1.9520958083832336,50,96
1020,45,14,0,0,1,1,0,0,0,1,934,1.913934426229508,50,70
1016,12,10,4,0,1,5,4,0,0,1,948,1.9268292682926829,50,94
1010,20,19,5,1,1,6,5,0,0,1,1023,1.922932330827068,50,102
1004,5,23,3,0,3,4,3,1,0,0,961,1.9532520325203253,50,85
1008,2,20,4,0,1,5,4,0,0,1,978,1.9520958083832336,50,102
1019,21,16,4,0,1,5,4,0,0,1,963,1.8956692913385824,50,100
1009,4,21,5,1,1,6,5,0,0,1,884,1.9175704989154008,50,115
1019,25,6,3,0,3,4,3,1,0,0,963,1.8956692913385824,50,102
1019,4,19,4,0,1,5,4,0,0,1,963,1.8956692913385824,50,115
1002,9,20,5,1,4,6,5,0,0,0,959,1.891518737672584,50,95
1004,1,16,1,0,2,2,1,0,1,0,961,1.9532520325203253,50,102
1018,25,9,6,1,1,7,6,0,0,1,1032,1.897058823529412,50,102
1009,46,18,1,0,1,2,1,0,0,1,884,1.9175704989154008,50,114
1002,41,19,2,0,4,3,2,0,0,0,959,1.891518737672584,50,101
1002,47,11,2,0,3,3,2,1,0,0,959,1.891518737672584,50,93
1020,16,8,2,0,4,3,2,0,0,0,934,1.913934426229508,50,91
1002,5,23,2,0,2,3,2,0,1,0,959,1.891518737672584,50,85
1018,40,15,3,0,1,4,3,0,0,1,1032,1.897058823529412,50,100
1005,23,14,2,0,1,3,2,0,0,1,973,1.8893203883495149,50,90
1009,32,0,1,0,1,2,1,0,0,1,884,1.9175704989154008,50,107
1010,27,20,2,0,3,3,2,1,0,0,1023,1.922932330827068,50,92
1006,3,22,1,0,1,2,1,0,0,1,922,1.8626262626262624,50,115
1018,20,17,2,0,3,3,2,1,0,0,1032,1.897058823529412,50,102
1013,1,23,1,0,2,2,1,0,1,0,934,1.9218106995884772,50,102
1012,32,15,4,0,1,5,4,0,0,1,860,1.894273127753304,50,107
1006,50,6,3,0,1,4,3,0,0,1,922,1.8626262626262624,50,90
1013,3,1,3,0,2,4,3,0,1,0,934,1.9218106995884772,50,115
1002,45,11,1,0,2,2,1,0,1,0,959,1.891518737672584,50,70
1007,46,16,2,0,2,3,2,0,1,0,856,1.8329764453961457,50,114
1017,4,15,1,0,3,2,1,1,0,0,892,1.8739495798319328,50,115
1003,37,4,2,0,1,3,2,0,0,1,941,1.8523622047244093,50,106
1012,1,1,6,1,1,7,6,0,0,1,860,1.894273127753304,50,102
1014,5,0,3,0,3,4,3,1,0,0,978,1.8771593090211127,50,85
1017,50,4,3,0,4,4,3,0,0,0,892,1.8739495798319328,50,90
1013,30,17,5,1,1,6,5,0,0,1,934,1.9218106995884772,50,115
1007,22,15,6,1,1,7,6,0,0,1,856,1.8329764453961457,50,96
1002,15,4,6,1,1,7,6,0,0,1,959,1.891518737672584,50,120
1014,36,4,3,0,2,4,3,0,1,0,978,1.8771593090211127,50,86
1002,15,5,4,0,2,5,4,0,1,0,959,1.891518737672584,50,120
1019,7,14,1,0,1,2,1,0,0,1,963,1.8956692913385824,50,96
1005,47,2,6,1,2,7,6,0,1,0,973,1.8893203883495149,50,93
1014,23,7,3,0,3,4,3,1,0,0,978,1.8771593090211127,50,90
1014,28,18,5,1,2,6,5,0,1,0,978,1.8771593090211127,50,89
1009,50,9,6,1,2,7,6,0,1,0,884,1.9175704989154008,50,90
1004,50,7,3,0,3,4,3,1,0,0,961,1.9532520325203253,50,90
1010,16,1,2,0,2,3,2,0,1,0,1023,1.922932330827068,50,91
1001,30,23,0,0,3,1,0,1,0,0,966,1.861271676300578,50,115
1020,39,1,2,0,2,3,2,0,1,0,934,1.913934426229508,50,106
1011,44,18,1,0,1,2,1,0,0,1,925,1.824457593688363,50,103
1008,44,12,5,1,2,6,5,0,1,0,978,1.9520958083832336,50,103
1015,10,3,1,0,4,2,1,0,0,0,1037,1.982791586998088,50,118
1018,48,19,4,0,1,5,4,0,0,1,1032,1.897058823529412,50,105
1013,48,10,1,0,1,2,1,0,0,1,934,1.9218106995884772,50,105
1018,48,17,6,1,4,7,6,0,0,0,1032,1.897058823529412,50,105
1009,45,3,6,1,2,7,6,0,1,0,884,1.9175704989154008,50,70
1019,37,18,6,1,3,7,6,1,0,0,963,1.8956692913385824,50,106
1015,37,6,6,1,4,7,6,0,0,0,1037,1.982791586998088,50,106
1018,10,21,5,1,3,6,5,1,0,0,1032,1.897058823529412,50,118
1012,40,12,2,0,2,3,2,0,1,0,860,1.894273127753304,50,100
1006,30,13,6,1,1,7,6,0,0,1,922,1.8626262626262624,50,115
1020,36,23,3,0,3,4,3,1,0,0,934,1.913934426229508,50,86
1018,8,15,2,0,1,3,2,0,0,1,1032,1.897058823529412,50,93
1014,34,7,1,0,1,2,1,0,0,1,978,1.8771593090211127,50,101
1019,5,22,5,1,2,6,5,0,1,0,963,1.8956692913385824,50,85
1005,26,5,2,0,1,3,2,0,0,1,973,1.8893203883495149,50,112
1001,19,18,2,0,1,3,2,0,0,1,966,1.861271676300578,50,106
1018,15,1,1,0,1,2,1,0,0,1,1032,1.897058823529412,50,120
1019,13,20,1,0,4,2,1,0,0,0,963,1.8956692913385824,50,104
1008,47,15,0,0,1,1,0,0,0,1,978,1.9520958083832336,50,93
1005,4,11,3,0,2,4,3,0,1,0,973,1.8893203883495149,50,115
1017,12,6,1,0,4,2,1,0,0,0,892,1.8739495798319328,50,94
1009,30,12,2,0,3,3,2,1,0,0,884,1.9175704989154008,50,115
1009,21,2,3,0,4,4,3,0,0,0,884,1.9175704989154008,50,100
1020,26,21,2,0,1,3,2,0,0,1,934,1.913934426229508,50,112
1008,48,0,3,0,3,4,3,1,0,0,978,1.9520958083832336,50,105
1019,14,22,2,0,2,3,2,0,1,0,963,1.8956692913385824,50,103
1005,50,12,2,0,3,3,2,1,0,0,973,1.8893203883495149,50,90
1002,34,3,1,0,1,2,1,0,0,1,959,1.891518737672584,50,101
1010,26,3,5,1,2,6,5,0,1,0,1023,1.922932330827068,50,112
1018,45,2,2,0,2,3,2,0,1,0,1032,1.897058823529412,50,70
1009,21,14,0,0,1,1,0,0,0,1,884,1.9175704989154008,50,100
1011,23,3,1,0,3,2,1,1,0,0,925,1.824457593688363,50,90
